nombre,codigo
Estabilizadores horizontales de avión,25201503
Establecimientos de comida rápida,90101503
Establos para ganado,10131506
Estaca pullers,27113104
Estación de ambulancias,30222107
Estación de ambulancias ,72151707
Estación de autobuses,30222003
Estación de autobuses ,72151603
"Estación de barcos salvavidas, de socorro",30222109
"Estación de barcos salvavidas, de socorro ",72151709
Estación de bombeo,30222058
Estación de bombeo ,72151658
Estación de bomberos,30222106
Estación de bomberos ,72151706
Estación de energía nuclear,30222203
Estación de energía nuclear ,72151803
Estación de metro,30222008
Estación de metro ,72151608
Estación de policía,30222103
Estación de radar,30222201
Estación de radar ,72151801
Estación de servicios de rescate,30222111
Estación de servicios de rescate ,72151711
Estación de tranvías,30222006
Estación de tranvías ,72151606
Estación meteorológica,41114410
Estación móvil de telefonía,30222206
Estación móvil de telefonía ,72151805
Estacionamiento,30222016
Estacionamiento ,72151616
Estaciones de base de fidelidad inalámbrica (WIFI),43222631
"Estaciones de bombeo alcantarillado, de aguas residuales",30222059
"Estaciones de bombeo alcantarillado, de aguas residuales ",72151659
Estaciones de servicios (gasolinera),78180301
"Estaciones de soldado, desoldado o mixtas",23171530
Estaciones de toma de muestras y disección histológicas,41102915
Estaciones de trabajo de laboratorio,56122003
Estaciones de trabajo de productos químicos de uso forense,46151712
Estaciones de trabajo o accesorios de down draft de autopsia,42261707
Estaciones de trabajo o accesorios de embalsamar,42261706
Estaciones de trabajo o accesorios de grossing de autopsia,42261701
Estaciones elevadoras,47101533
Estaciones meteorológicas,30222308
Estaciones meteorológicas ,72151908
Estadio,30222601
Estadio ,72152201
Estadísticas comerciales,93171803
Estadísticas de distribución o servicio,80141502
Estados corporativos,93101702
Estampables de algodón,60121907
Estampables de mezcla,60121908
Estampables presensibilizados,60121906
Estampadores o troqueles para metal,23172006
Estampados revestidos,31281521
Estampas de metal,27112306
Estándar de cancha de vóleibol,49161614
Estándares alimentarios,85151701
Estándares medioambientales,77101502
Estandartes,55121706
Estanozolol,51182013
Estante para manejo de materiales,24112007
Estante u organizador de tocador colgante,52171001
Estantería de cristal,24102010
Estantería no modular,56111707
Estanterías para almacenaje,24102004
Estantes,55121902
Estantes de audio cassettes o discos compactos de la biblioteca,56121011
Estantes de mapas,60103405
Estantes de montaje,31162309
Estantes de pared,56101518
Estantes de revistas,56101529
Estantes de rompecabezas,60124504
Estantes de termómetros médicos,42182204
Estantes médicos para delantales de resguardo radiológico,42204001
Estantes móviles para la irrigación,42192405
Estantes o soportes o carros de la unidad de hemodiálisis,42161626
Estantes o soportes para productos odontológicos abrasivos,42152455
Estantes para almacenar los cadáveres,42261801
Estantes para lavadoras o accesorios,41103205
Estantes para molde de yeso (entablillado) ,42241607
"Estantes, cajones o armarios industriales",56111906
Estaño,11101716
Estaño en barra labrada,31231111
Estaño sn,12141745
"Estaño, lata en placas labrado",31231211
Estatuas,60121003
Estavidina,51102316
Estazolam,51141804
Esteatita,11101517
Estera de silla,52101512
Esteras,47131901
Esteras anti estáticas para el piso,46182104
Esteras anti fatiga,52101510
Esteras de vinilo o caucho,52101511
Esteras decorativas,52101509
Esteras magnéticas quirúrgicas,42295418
Estereóscopos para la comprobación de la visión,42183034
Estereóscopos para película radiográfica médica,42201907
Esterilizador de biberon doméstico,52141541
Esterilizadores de agujas,42281519
Esterilizadores de aire caliente o calor seco,42281502
Esterilizadores de alimentos,47131833
Esterilizadores de filtro,42281503
Esterilizadores de gas o de productos químicos,42281501
Esterilizadores de gotas de vidrio ,42281504
Esterilizadores de radiación,42281507
Esterilizadores o autoclaves de vapor,42281508
Esterilizadores por ultravioletas (UV) de laboratorio,41103210
Esterillas de descanso para niños,56121606
Esterillas de juegos,60141303
Estetoscopio mecánico o accesorios,42182103
Estetoscopios de auriculares duales,42301506
Estetoscopios del esófago,42271504
Estetoscopios electrónicos o accesorios,42182101
Estiércol o guano,10171501
Estiercol vegetal,10171504
Estilets de intubación,42272004
Estilista de moda,91101902
Estimuladores galvánicos o farádicos,42141804
Estimuladores o kits neuromusculares,42141805
Estimuladores quirúrgicos de hueso,42295511
Estimuladores quirúrgicos de nervios o accesorios,42295419
Estimulante bisacodil,51171611
Estiradores gastrointestinales,42295404
Estiradores quirúrgicos tracheales,42295430
Estiradores urológicos,42295432
"estiradores vasculares, periferales y coronarios",42203401
"Estiramientos en frío labrados, de caucho",31291312
"Estiramientos por presión de impacto labrados, de acero",31291209
"Estiramientos por presión de impacto labrados, de acero ",31291214
"Estiramientos por presión de impacto labrados, de acero inoxidable",31291213
"Estiramientos por presión de impacto labrados, de aleación de níquel",31291219
"Estiramientos por presión de impacto labrados, de aleación ferrosa",31291206
"Estiramientos por presión de impacto labrados, de aluminio",31291201
"Estiramientos por presión de impacto labrados, de birilio",31291202
"Estiramientos por presión de impacto labrados, de bronce",31291204
"Estiramientos por presión de impacto labrados, de caucho",31291212
"Estiramientos por presión de impacto labrados, de cobre",31291205
"Estiramientos por presión de impacto labrados, de compuestos",31291218
"Estiramientos por presión de impacto labrados, de estaño",31291215
"Estiramientos por presión de impacto labrados, de latón",31291203
"Estiramientos por presión de impacto labrados, de magnesio",31291208
"Estiramientos por presión de impacto labrados, de metal precioso",31291211
"Estiramientos por presión de impacto labrados, de plástico",31291210
"Estiramientos por presión de impacto labrados, de plomo",31291207
"Estiramientos por presión de impacto labrados, de titanio",31291216
"Estiramientos por presión de impacto labrados, no metálicos",31291220
"Estiramientos por presión de impazto labrados, de zinc",31291217
"Estiramientos por presión en caliente labrados, de acero",31291414
"Estiramientos por presión en caliente labrados, de acero inoxidable",31291413
"Estiramientos por presión en caliente labrados, de aleación de níquel",31291419
"Estiramientos por presión en caliente labrados, de aleación ferrosa",31291406
"Estiramientos por presión en caliente labrados, de aleación no ferrosa",31291409
"Estiramientos por presión en caliente labrados, de aluminio",31291401
"Estiramientos por presión en caliente labrados, de berilio",31291402
"Estiramientos por presión en caliente labrados, de bronce",31291404
"Estiramientos por presión en caliente labrados, de caucho",31291412
"Estiramientos por presión en caliente labrados, de cobre",31291405
"Estiramientos por presión en caliente labrados, de compuestos",31291418
"Estiramientos por presión en caliente labrados, de estaño",31291415
"Estiramientos por presión en caliente labrados, de latón",31291403
"Estiramientos por presión en caliente labrados, de magnesio",31291408
"Estiramientos por presión en caliente labrados, de metal precioso",31291411
"Estiramientos por presión en caliente labrados, de plástico",31291410
"Estiramientos por presión en caliente labrados, de plomo",31291407
"Estiramientos por presión en caliente labrados, de titanio",31291316
"Estiramientos por presión en caliente labrados, de titanio ",31291416
"Estiramientos por presión en caliente labrados, de zinc",31291417
"Estiramientos por presión en caliente labrados, no metálicas",31291420
"Estiramientos por presión en frío labrados, compuestos",31291304
"Estiramientos por presión en frío labrados, compuestos ",31291307
"Estiramientos por presión en frío labrados, compuestos  ",31291318
"Estiramientos por presión en frío labrados, de acero",31291314
"Estiramientos por presión en frío labrados, de acero inoxidable",31291313
"Estiramientos por presión en frío labrados, de aleación de níquel",31291319
"Estiramientos por presión en frío labrados, de aleación ferrosa",31291306
"Estiramientos por presión en frío labrados, de aleación no ferrosa",31291309
"Estiramientos por presión en frío labrados, de alumnio",31291301
"Estiramientos por presión en frío labrados, de berilio",31291302
"Estiramientos por presión en frío labrados, de cobre",31291305
"Estiramientos por presión en frío labrados, de estaño",31291315
"Estiramientos por presión en frío labrados, de latón",31291303
"Estiramientos por presión en frío labrados, de magnesio",31291308
"Estiramientos por presión en frío labrados, de metal precioso",31291311
"Estiramientos por presión en frío labrados, de plástico",31291310
"Estiramientos por presión en frío labrados, de zinc",31291317
"Estiramientos por presión en frío labrados, no metálicas",31291320
Estiramientos por presión hidrostática de aluminio labrados,31291101
Estiramientos por presión hidrostática labrados de estaño,31291115
"Estiramientos por presión hidrostática labrados, de acero",31291114
"Estiramientos por presión hidrostática labrados, de acero inoxidable",31291113
"Estiramientos por presión hidrostática labrados, de aleación de níquel",31291119
"Estiramientos por presión hidrostática labrados, de aleación ferrosa",31291106
"Estiramientos por presión hidrostática labrados, de aleación no ferrosa",31291109
"Estiramientos por presión hidrostática labrados, de birilio",31291102
"Estiramientos por presión hidrostática labrados, de bronce",31291104
"Estiramientos por presión hidrostática labrados, de caucho",31291112
"Estiramientos por presión hidrostática labrados, de cobre",31291105
"Estiramientos por presión hidrostática labrados, de compuestos",31291118
"Estiramientos por presión hidrostática labrados, de latón",31291103
"Estiramientos por presión hidrostática labrados, de magnesio",31291108
"Estiramientos por presión hidrostática labrados, de metal precioso",31291111
"Estiramientos por presión hidrostática labrados, de no metálicos",31291120
"Estiramientos por presión hidrostática labrados, de plástico",31291110
"Estiramientos por presión hidrostática labrados, de plomo",31291107
"Estiramientos por presión hidrostática labrados, de titanio",31291116
"Estiramientos por presión hidrostática labrados, de zinc",31291117
Estireno butadieno (SBR),13101705
Estireno butadieno acrilonitrilo (ABS),13102001
Estradiol,51181813
Estradiol etinil,51181807
Estradiol hemihidrato,51181914
Estradiol y acetato de noretisterona,51181815
Estranguladores (válvula de control de circulación),39121012
Estrategia militar,92111705
Estrategias de desarrollo alimentario o nutricional,85151605
Estrategias de prevención de la guerra,92111505
Estrella de plomería,40141732
Estreptograminas,51101531
Estreptomicina sulfato,51101826
Estreptoquinasa,51131703
Estreptozocina,51111515
Estribo de la plataforma de perforación,20122812
Estribos,10141605
Estribos de pie de la mesa de exámen obstétrico o ginecológico,42182902
Estroboscopios,41115317
Estrógeno esterificado,51181823
Estrógenos conjugados,51181803
Estrona,51181802
Estroncio sr,12141504
Estropipata,51181804
Estructuras de apoyo de cabezas de pozo,20122514
Estructuras de estacionamiento,30221002
Estructuras de estacionamiento ,72151502
Estructuras de naves espaciales,25151502
Estructuras de toma,26131605
Estucado,30151805
Estuches de lentes de contacto,42142910
Estuches de llaves o llaveros,46171515
Estuches de maquillaje o manicura,53121804
Estuches de sets de tratamiento de víctimas de intoxicación por gas,42171918
"Estuches de transporte y almacenamiento para férulas, férulas precortadas y sistemas de férula",42241513
Estuches enrollables para instrumentos o accesorio,42151668
Estuches enrollables para instrumentos o accesorio veterinarios,42121511
Estuches enrollables para instrumentos o accesorios de cirugía post mortem,42261516
Estuches enrollables para instrumentos o accesorios quirúrgicos,42295139
Estuches enrollables para sets de férulas o accesorios,42241514
Estuches o bolsas de instrumental odontológico,42151661
Estuches o bolsas de primeros auxilios para los servicios médicos de urgencias o accesorios,42171917
